Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{35}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,13,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,pubblico,si,,,{14}
classe,Stazione.LdS,1,MainClass_C1,15,variabile,mainclass_c1_previousva_pv2,BasicType:Integer,protetto,si,,,{16}
classe,Stazione.LdS,1,MainClass_C1,17,variabile,mainclass_c1_previousva_pv3,Enumerator:Enumerator_1,privato,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,19,variabile,mainclass_c1_previousva_pv4,BasicType:Boolean,pubblico,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,21,variabile,mainclass_c1_restoreva_rv1,BasicType:Integer,pubblico,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,23,variabile,mainclass_c1_restoreva_rv2,Enumerator:Enumerator_3,privato,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,25,variabile,mainclass_c1_restoreva_rv3,Enumerator:Enumerator_4,privato,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,27,variabile,mainclass_c1_restoreva_rv4,BasicType:Integer,privato,si,,,{28}
classe,Stazione.LdS,1,MainClass_C1,29,variabile,mainclass_c1_restoreva_rv5,BasicType:Boolean,privato,si,,,{30}
classe,Stazione.LdS,1,MainClass_C1,31,variabile,mainclass_c1_variabile_v4,Enumerator:Enumerator_2,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v5,BasicType:Integer,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,33,variabile,mainclass_c1_variabile_v6,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,34,variabile,mainclass_c1_variabile_v7,BasicType:Integer,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,14,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{13}
classe,Stazione.LdS,1,MainClass_C1,16,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Integer,protetto,si,,,{15}
classe,Stazione.LdS,1,MainClass_C1,18,variabile precedente,mainclass_c1_previousva_pv3_prev,Enumerator:Enumerator_1,privato,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,20,variabile precedente,mainclass_c1_previousva_pv4_prev,BasicType:Boolean,protetto,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,12,variabile precedente,mainclass_c1_previousco_c6_prev,BasicType:Boolean,privato,si,,,{11}
classe,Stazione.LdS,1,MainClass_C1,22,variabile ripristino,mainclass_c1_restoreva_rv1_restore,BasicType:Integer,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,24,variabile ripristino,mainclass_c1_restoreva_rv2_restore,Enumerator:Enumerator_3,privato,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,26,variabile ripristino,mainclass_c1_restoreva_rv3_restore,Enumerator:Enumerator_4,privato,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,28,variabile ripristino,mainclass_c1_restoreva_rv4_restore,BasicType:Integer,privato,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,30,variabile ripristino,mainclass_c1_restoreva_rv5_restore,BasicType:Boolean,privato,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,35,variabile ripristino,stato_restore,Enumerator:Stateenumerator,protetto,si,,,{1}
classe,Stazione.LdS,1,MainClass_C1,3,comando output,mainclass_c1_comando_c10,BasicType:Boolean,privato,si,,true,
classe,Stazione.LdS,1,MainClass_C1,4,comando output,mainclass_c1_comando_c3,BasicType:Boolean,privato,si,,false,
classe,Stazione.LdS,1,MainClass_C1,5,comando output,mainclass_c1_comando_c4,Enumerator:Enumerator_1,privato,si,,giallox,
classe,Stazione.LdS,1,MainClass_C1,6,comando output,mainclass_c1_comando_c5,Enumerator:Enumerator_4,privato,si,,rossogialloxverdex,
classe,Stazione.LdS,1,MainClass_C1,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,7,controllo input,mainclass_c1_controllo_c1,BasicType:Boolean,privato,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,8,controllo input,mainclass_c1_controllo_c2,Enumerator:Enumerator_1,privato,si,,giallox,{}
classe,Stazione.LdS,1,MainClass_C1,9,controllo input,mainclass_c1_controllo_c8,Enumerator:Enumerator_4,privato,si,,rossogialloxverdex,{}
classe,Stazione.LdS,1,MainClass_C1,10,controllo input,mainclass_c1_controllo_c9,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,11,controllo input,mainclass_c1_previousco_c6,BasicType:Boolean,privato,si,,true,{12}
