Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{33}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,Enumerator:Enumerator_1,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p5,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Boolean,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,16,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,privato,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_previousva_pv2,BasicType:Boolean,privato,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_restoreva_rv1,BasicType:Integer,privato,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_restoreva_rv2,BasicType:Integer,pubblico,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_restoreva_rv3,BasicType:Boolean,pubblico,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_restoreva_rv4,BasicType:Integer,privato,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_variabile_v1,BasicType:Boolean,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,29,variabile,mainclass_c1_variabile_v4,BasicType:Boolean,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,30,variabile,mainclass_c1_variabile_v5,Enumerator:Enumerator_1,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,31,variabile,mainclass_c1_variabile_v7,BasicType:Integer,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v8,Enumerator:Enumerator_4,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,17,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,privato,si,,,{16}
classe,Stazione.LdS,1,MainClass_C1,19,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Boolean,privato,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,9,variabile precedente,mainclass_c1_previousco_c1_prev,Enumerator:Enumerator_1,privato,si,,,{8}
classe,Stazione.LdS,1,MainClass_C1,11,variabile precedente,mainclass_c1_previousco_c10_prev,BasicType:Boolean,protetto,si,,,{10}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousco_c2_prev,Enumerator:Enumerator_3,privato,si,,,{12}
classe,Stazione.LdS,1,MainClass_C1,15,variabile precedente,mainclass_c1_previousco_c7_prev,Enumerator:Enumerator_4,protetto,si,,,{14}
classe,Stazione.LdS,1,MainClass_C1,21,variabile ripristino,mainclass_c1_restoreva_rv1_restore,BasicType:Integer,privato,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,23,variabile ripristino,mainclass_c1_restoreva_rv2_restore,BasicType:Integer,protetto,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,25,variabile ripristino,mainclass_c1_restoreva_rv3_restore,BasicType:Boolean,protetto,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,27,variabile ripristino,mainclass_c1_restoreva_rv4_restore,BasicType:Integer,privato,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,33,variabile ripristino,stato_restore,Enumerator:Stateenumerator,protetto,si,,,{1}
classe,Stazione.LdS,1,MainClass_C1,3,comando output,mainclass_c1_comando_c5,Enumerator:Enumerator_1,privato,si,,rossogialloxverdex,
classe,Stazione.LdS,1,MainClass_C1,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,4,controllo input,mainclass_c1_controllo_c3,BasicType:Boolean,privato,si,,false,{}
classe,Stazione.LdS,1,MainClass_C1,5,controllo input,mainclass_c1_controllo_c4,Enumerator:Enumerator_4,privato,si,,rossoverde,{}
classe,Stazione.LdS,1,MainClass_C1,6,controllo input,mainclass_c1_controllo_c6,BasicType:Boolean,pubblico,si,,false,{}
classe,Stazione.LdS,1,MainClass_C1,7,controllo input,mainclass_c1_controllo_c8,Enumerator:Enumerator_1,privato,si,,rossogialloxverdex,{}
classe,Stazione.LdS,1,MainClass_C1,8,controllo input,mainclass_c1_previousco_c1,Enumerator:Enumerator_1,privato,si,,rossogialloxverdex,{9}
classe,Stazione.LdS,1,MainClass_C1,10,controllo input,mainclass_c1_previousco_c10,BasicType:Boolean,pubblico,si,,false,{11}
classe,Stazione.LdS,1,MainClass_C1,12,controllo input,mainclass_c1_previousco_c2,Enumerator:Enumerator_3,privato,si,,spento,{13}
classe,Stazione.LdS,1,MainClass_C1,14,controllo input,mainclass_c1_previousco_c7,Enumerator:Enumerator_4,pubblico,si,,rossoverde,{15}
classe,Stazione.LdS,1,MainClass_C1,35,timer,mainclass_c1_restoreti_ti1,Timer:TimerState,privato,si,,30000,{34}
classe,Stazione.LdS,1,MainClass_C1,37,timer,mainclass_c1_restoreti_ti2,Timer:TimerState,pubblico,si,,23000,{36}
classe,Stazione.LdS,1,MainClass_C1,38,timer,mainclass_c1_timer_t10,Timer:TimerState,pubblico,si,,2000,{}
classe,Stazione.LdS,1,MainClass_C1,39,timer,mainclass_c1_timer_t2,Timer:TimerState,privato,si,,41000,{}
classe,Stazione.LdS,1,MainClass_C1,40,timer,mainclass_c1_timer_t4,Timer:TimerState,pubblico,si,,2000,{}
classe,Stazione.LdS,1,MainClass_C1,41,timer,mainclass_c1_timer_t5,Timer:TimerState,protetto,si,,1000,{}
classe,Stazione.LdS,1,MainClass_C1,42,timer,mainclass_c1_timer_t9,Timer:TimerState,protetto,si,,3452000,{}
classe,Stazione.LdS,1,MainClass_C1,34,variabile ripristino,mainclass_c1_restoreti_ti1_restore,Timer:TimerState,privato,si,,30000,{35}
classe,Stazione.LdS,1,MainClass_C1,36,variabile ripristino,mainclass_c1_restoreti_ti2_restore,Timer:TimerState,protetto,si,,23000,{37}
classe,Stazione.LdS,1,MainClass_C1,43,contatore,mainclass_c1_contatore_co5,Counter,privato,si,,0,
classe,Stazione.LdS,1,MainClass_C1,,comando automatico,eventMainclass_c1_command_comm3,,pubblico,no,{argomento_ave3=Enumerator:Enumerator_1;argomento_ave9=Enumerator:Enumerator_1},,
classe,Stazione.LdS,1,MainClass_C1,,comando automatico,eventMainclass_c1_command_comm6,,pubblico,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m10,BasicType:Boolean,pubblico,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m2,BasicType:Boolean,pubblico,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m8,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m9,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m3,Enumerator:Enumerator_2,pubblico,no,{argomento_a2=Enumerator:Enumerator_2;argomento_a5=Enumerator:Enumerator_1;argomento_a6=Enumerator:Enumerator_1;argomento_a7=Enumerator:Enumerator_1;argomento_a8=Enumerator:Enumerator_2},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m6,BasicType:Boolean,privato,no,{argomento_a1=Enumerator:Enumerator_2;argomento_a2=Enumerator:Enumerator_3;argomento_a3=Enumerator:Enumerator_4;argomento_a5=Enumerator:Enumerator_3;argomento_a6=Enumerator:Enumerator_1;argomento_a8=BasicType:Boolean;argomento_a9=Enumerator:Enumerator_4},,
