Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p1,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p4,Enumerator:Enumerator_2,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p6,Enumerator:Enumerator_2,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,12,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,protetto,si,,,{13}
classe,Stazione.LdS,1,MainClass_C1,14,variabile,mainclass_c1_previousva_pv2,BasicType:Integer,privato,si,,,{15}
classe,Stazione.LdS,1,MainClass_C1,16,variabile,mainclass_c1_previousva_pv3,BasicType:Boolean,protetto,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_restoreva_rv1,BasicType:Boolean,protetto,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_restoreva_rv2,Enumerator:Enumerator_2,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_restoreva_rv3,BasicType:Boolean,privato,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_variabile_v10,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{12}
classe,Stazione.LdS,1,MainClass_C1,15,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Integer,privato,si,,,{14}
classe,Stazione.LdS,1,MainClass_C1,17,variabile precedente,mainclass_c1_previousva_pv3_prev,BasicType:Boolean,protetto,si,,,{16}
classe,Stazione.LdS,1,MainClass_C1,9,variabile precedente,mainclass_c1_previousco_c2_prev,BasicType:Boolean,protetto,si,,,{8}
classe,Stazione.LdS,1,MainClass_C1,11,variabile precedente,mainclass_c1_previousco_c5_prev,BasicType:Boolean,protetto,si,,,{10}
classe,Stazione.LdS,1,MainClass_C1,19,variabile ripristino,mainclass_c1_restoreva_rv1_restore,BasicType:Boolean,protetto,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,21,variabile ripristino,mainclass_c1_restoreva_rv2_restore,Enumerator:Enumerator_2,protetto,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,23,variabile ripristino,mainclass_c1_restoreva_rv3_restore,BasicType:Boolean,privato,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,25,variabile ripristino,stato_restore,Enumerator:Stateenumerator,protetto,si,,,{1}
classe,Stazione.LdS,1,MainClass_C1,3,comando output,mainclass_c1_comando_c1,Enumerator:Enumerator_3,privato,si,,c270xx,
classe,Stazione.LdS,1,MainClass_C1,4,comando output,mainclass_c1_comando_c10,Enumerator:Enumerator_1,privato,si,,giallogiallo,
classe,Stazione.LdS,1,MainClass_C1,5,comando output,mainclass_c1_comando_c4,BasicType:Boolean,privato,si,,false,
classe,Stazione.LdS,1,MainClass_C1,6,comando output,mainclass_c1_comando_c9,Enumerator:Enumerator_1,privato,si,,giallogiallo,
classe,Stazione.LdS,1,MainClass_C1,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,7,controllo input,mainclass_c1_controllo_c7,Enumerator:Enumerator_1,pubblico,si,,giallogiallo,{}
classe,Stazione.LdS,1,MainClass_C1,8,controllo input,mainclass_c1_previousco_c2,BasicType:Boolean,pubblico,si,,true,{9}
classe,Stazione.LdS,1,MainClass_C1,10,controllo input,mainclass_c1_previousco_c5,BasicType:Boolean,pubblico,si,,false,{11}
classe,Stazione.LdS,1,MainClass_C1,27,timer,mainclass_c1_restoreti_ti1,Timer:TimerState,privato,si,,1000,{26}
classe,Stazione.LdS,1,MainClass_C1,28,timer,mainclass_c1_timer_t5,Timer:TimerState,pubblico,si,,40000,{}
classe,Stazione.LdS,1,MainClass_C1,29,timer,mainclass_c1_timer_t7,Timer:TimerState,pubblico,si,,55321000,{}
classe,Stazione.LdS,1,MainClass_C1,26,variabile ripristino,mainclass_c1_restoreti_ti1_restore,Timer:TimerState,privato,si,,1000,{27}
classe,Stazione.LdS,1,MainClass_C1,30,contatore,mainclass_c1_contatore_co1,Counter,pubblico,si,,0,
classe,Stazione.LdS,1,MainClass_C1,31,contatore,mainclass_c1_contatore_co10,Counter,pubblico,si,,0,
classe,Stazione.LdS,1,MainClass_C1,32,contatore,mainclass_c1_contatore_co3,Counter,pubblico,si,,0,
classe,Stazione.LdS,1,MainClass_C1,33,contatore,mainclass_c1_contatore_co4,Counter,protetto,si,,0,
classe,Stazione.LdS,1,MainClass_C1,34,contatore,mainclass_c1_contatore_co9,Counter,pubblico,si,,0,
classe,Stazione.LdS,1,MainClass_C1,35,comando manuale pesante,eventMainclass_c1_command_comm1DaSender1500ffbc,,pubblico,si,,,{36}
classe,Stazione.LdS,1,MainClass_C1,37,comando manuale pesante,eventMainclass_c1_command_comm6,,pubblico,si,,,{38}
classe,Stazione.LdS,1,MainClass_C1,36,risposta comando manuale,eventMainclass_c1_command_comm1DaSender1500ffbc_response,CommandReponse:Enum_response,privato,si,,,{35}
classe,Stazione.LdS,1,MainClass_C1,38,risposta comando manuale,eventMainclass_c1_command_comm6_response,CommandReponse:Enum_response,privato,si,,,{37}
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m1,BasicType:Boolean,pubblico,no,{argomento_ave10=Enumerator:Enumerator_4;argomento_ave5=Enumerator:Enumerator_4},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m6,BasicType:Boolean,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m7,BasicType:Boolean,pubblico,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro verifica,macroMainclass_c1_macrove_m9,BasicType:Boolean,pubblico,no,{argomento_ave1=Enumerator:Enumerator_4;argomento_ave2=Enumerator:Enumerator_4;argomento_ave3=BasicType:Boolean;argomento_ave4=Enumerator:Enumerator_4;argomento_ave6=Enumerator:Enumerator_4},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m2,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m4,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m6,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro effetto,macroMainclass_c1_macroef_m8,,privato,no,{},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m3,BasicType:Boolean,pubblico,no,{argomento_a10=Enumerator:Enumerator_2;argomento_a5=Enumerator:Enumerator_1;argomento_a7=Enumerator:Enumerator_3;argomento_a8=Enumerator:Enumerator_4;argomento_a9=Enumerator:Enumerator_1},,
classe,Stazione.LdS,1,MainClass_C1,,macro valorizzata,macroMainclass_c1_macrova_m4,BasicType:Boolean,privato,no,{argomento_a3=Enumerator:Enumerator_2;argomento_a4=Enumerator:Enumerator_3;argomento_a5=BasicType:Boolean;argomento_a6=Enumerator:Enumerator_4},,
classe,Stazione.LdS,2,SubClass_C2,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{3}
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p5,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p7,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,2,SubClass_C2,10,variabile,subclass_c2_previousva_pv1,BasicType:Integer,protetto,si,,,{11}
classe,Stazione.LdS,2,SubClass_C2,12,variabile,subclass_c2_previousva_pv2,Enumerator:Enumerator_2,protetto,si,,,{13}
classe,Stazione.LdS,2,SubClass_C2,14,variabile,subclass_c2_previousva_pv3,BasicType:Boolean,protetto,si,,,{15}
