Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{36}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,Enumerator:Enumerator_2,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p7,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,19,variabile,mainclass_c1_previousva_pv1,Enumerator:Enumerator_1,protetto,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,21,variabile,mainclass_c1_previousva_pv2,BasicType:Integer,protetto,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,23,variabile,mainclass_c1_restoreva_rv1,BasicType:Boolean,privato,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,25,variabile,mainclass_c1_restoreva_rv2,BasicType:Boolean,privato,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,27,variabile,mainclass_c1_restoreva_rv3,Enumerator:Enumerator_1,pubblico,si,,,{28}
classe,Stazione.LdS,1,MainClass_C1,29,variabile,mainclass_c1_restoreva_rv4,Enumerator:Enumerator_3,privato,si,,,{30}
classe,Stazione.LdS,1,MainClass_C1,31,variabile,mainclass_c1_variabile_v10,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v2,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,33,variabile,mainclass_c1_variabile_v3,Enumerator:Enumerator_3,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,34,variabile,mainclass_c1_variabile_v5,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,35,variabile,mainclass_c1_variabile_v6,BasicType:Boolean,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,20,variabile precedente,mainclass_c1_previousva_pv1_prev,Enumerator:Enumerator_1,protetto,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,22,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Integer,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,10,variabile precedente,mainclass_c1_previousco_c10_prev,BasicType:Boolean,protetto,si,,,{9}
classe,Stazione.LdS,1,MainClass_C1,12,variabile precedente,mainclass_c1_previousco_c2_prev,BasicType:Boolean,privato,si,,,{11}
classe,Stazione.LdS,1,MainClass_C1,14,variabile precedente,mainclass_c1_previousco_c3_prev,Enumerator:Enumerator_3,privato,si,,,{13}
classe,Stazione.LdS,1,MainClass_C1,16,variabile precedente,mainclass_c1_previousco_c4_prev,BasicType:Boolean,privato,si,,,{15}
classe,Stazione.LdS,1,MainClass_C1,18,variabile precedente,mainclass_c1_previousco_c6_prev,BasicType:Boolean,privato,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,24,variabile ripristino,mainclass_c1_restoreva_rv1_restore,BasicType:Boolean,privato,si,,,{23}
