Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{33}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,Enumerator:Enumerator_4,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p2,Enumerator:Enumerator_2,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p7,BasicType:Boolean,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,protetto,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_previousva_pv2,BasicType:Integer,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_restoreva_rv1,Enumerator:Enumerator_1,protetto,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_restoreva_rv2,Enumerator:Enumerator_2,protetto,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_restoreva_rv3,BasicType:Integer,privato,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_variabile_v1,Enumerator:Enumerator_3,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,29,variabile,mainclass_c1_variabile_v10,BasicType:Boolean,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,30,variabile,mainclass_c1_variabile_v2,BasicType:Boolean,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,31,variabile,mainclass_c1_variabile_v7,Enumerator:Enumerator_4,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v8,BasicType:Integer,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,19,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,21,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Integer,protetto,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousco_c3_prev,BasicType:Boolean,protetto,si,,,{12}
