Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{37}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,Enumerator:Enumerator_3,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,Enumerator:Enumerator_1,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,21,variabile,mainclass_c1_previousva_pv1,Enumerator:Enumerator_1,protetto,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,23,variabile,mainclass_c1_previousva_pv2,BasicType:Boolean,protetto,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,25,variabile,mainclass_c1_previousva_pv3,Enumerator:Enumerator_3,privato,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,27,variabile,mainclass_c1_previousva_pv4,BasicType:Integer,protetto,si,,,{28}
classe,Stazione.LdS,1,MainClass_C1,29,variabile,mainclass_c1_previousva_pv5,BasicType:Boolean,privato,si,,,{30}
classe,Stazione.LdS,1,MainClass_C1,31,variabile,mainclass_c1_restoreva_rv1,BasicType:Integer,privato,si,,,{32}
classe,Stazione.LdS,1,MainClass_C1,33,variabile,mainclass_c1_restoreva_rv2,Enumerator:Enumerator_1,privato,si,,,{34}
classe,Stazione.LdS,1,MainClass_C1,35,variabile,mainclass_c1_variabile_v5,Enumerator:Enumerator_4,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,36,variabile,mainclass_c1_variabile_v8,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,22,variabile precedente,mainclass_c1_previousva_pv1_prev,Enumerator:Enumerator_1,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,24,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Boolean,protetto,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,26,variabile precedente,mainclass_c1_previousva_pv3_prev,Enumerator:Enumerator_3,privato,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,28,variabile precedente,mainclass_c1_previousva_pv4_prev,BasicType:Integer,protetto,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,30,variabile precedente,mainclass_c1_previousva_pv5_prev,BasicType:Boolean,privato,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,14,variabile precedente,mainclass_c1_previousco_c3_prev,BasicType:Boolean,privato,si,,,{13}
classe,Stazione.LdS,1,MainClass_C1,16,variabile precedente,mainclass_c1_previousco_c6_prev,BasicType:Boolean,privato,si,,,{15}
classe,Stazione.LdS,1,MainClass_C1,18,variabile precedente,mainclass_c1_previousco_c7_prev,Enumerator:Enumerator_2,privato,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,20,variabile precedente,mainclass_c1_previousco_c8_prev,Enumerator:Enumerator_4,protetto,si,,,{19}
