Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{35}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p6,Enumerator:Enumerator_4,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,pubblico,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_previousva_pv2,BasicType:Boolean,privato,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_previousva_pv3,BasicType:Boolean,protetto,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_previousva_pv4,Enumerator:Enumerator_1,privato,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_previousva_pv5,BasicType:Boolean,protetto,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_restoreva_rv1,BasicType:Integer,pubblico,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,30,variabile,mainclass_c1_restoreva_rv2,Enumerator:Enumerator_3,protetto,si,,,{31}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v2,BasicType:Integer,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,33,variabile,mainclass_c1_variabile_v4,BasicType:Integer,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,34,variabile,mainclass_c1_variabile_v9,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,19,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,21,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Boolean,privato,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,23,variabile precedente,mainclass_c1_previousva_pv3_prev,BasicType:Boolean,protetto,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,25,variabile precedente,mainclass_c1_previousva_pv4_prev,Enumerator:Enumerator_1,privato,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,27,variabile precedente,mainclass_c1_previousva_pv5_prev,BasicType:Boolean,protetto,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,11,variabile precedente,mainclass_c1_previousco_c10_prev,Enumerator:Enumerator_4,privato,si,,,{10}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousco_c2_prev,BasicType:Boolean,protetto,si,,,{12}
