Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p1,Enumerator:Enumerator_2,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,Enumerator:Enumerator_3,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,2,SubClass_C2,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{3}
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p4,Enumerator:Enumerator_4,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p6,Enumerator:Enumerator_3,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p7,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p8,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,33,variabile,subclass_c2_variabile_v7,Enumerator:Enumerator_4,protetto,si,,,{}
classe,Stazione.LdS,2,SubClass_C2,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,2,SubClass_C2,6,controllo input,subclass_c2_controllo_c1,Enumerator:Enumerator_3,pubblico,si,,c270,{}
classe,Stazione.LdS,2,SubClass_C2,8,controllo input,subclass_c2_controllo_c8,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,2,SubClass_C2,42,timer,subclass_c2_timer_t10,Timer:TimerState,protetto,si,,5000,{}
classe,Stazione.LdS,2,SubClass_C2,44,timer,subclass_c2_timer_t6,Timer:TimerState,pubblico,si,,410000,{}
classe,Stazione.LdS,2,SubClass_C2,45,timer,subclass_c2_timer_t8,Timer:TimerState,pubblico,si,,121000,{}
classe,Stazione.LdS,2,SubClass_C2,46,timer,subclass_c2_timer_t9,Timer:TimerState,protetto,si,,4453000,{}
classe,Stazione.LdS,2,SubClass_C2,47,contatore,subclass_c2_contatore_co4,Counter,privato,si,,0,
classe,Stazione.LdS,2,SubClass_C2,49,contatore,subclass_c2_contatore_co9,Counter,privato,si,,0,
classe,Stazione.LdS,2,SubClass_C2,50,comando manuale pesante,eventSubclass_c2_command_comm1DaSender7ee42824,,pubblico,si,,,{51}
classe,Stazione.LdS,2,SubClass_C2,52,comando manuale leggero,eventSubclass_c2_command_comm2,,pubblico,si,,,{53}
classe,Stazione.LdS,2,SubClass_C2,54,comando manuale pesante,eventSubclass_c2_command_comm3DaSender855df2bd,,pubblico,si,,,{55}
classe,Stazione.LdS,2,SubClass_C2,51,risposta comando manuale,eventSubclass_c2_command_comm1DaSender7ee42824_response,CommandReponse:Enum_response,privato,si,,,{50}
classe,Stazione.LdS,2,SubClass_C2,53,risposta comando manuale,eventSubclass_c2_command_comm2_response,CommandReponse:Enum_response,privato,si,,,{52}
classe,Stazione.LdS,2,SubClass_C2,55,risposta comando manuale,eventSubclass_c2_command_comm3DaSender855df2bd_response,CommandReponse:Enum_response,privato,si,,,{54}
