Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{40}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p6,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p7,Enumerator:Enumerator_3,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,35,variabile,mainclass_c1_variabile_v1,Enumerator:Enumerator_1,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,38,variabile,mainclass_c1_variabile_v3,Enumerator:Enumerator_1,protetto,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,39,variabile,mainclass_c1_variabile_v9,Enumerator:Enumerator_4,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,8,controllo input,mainclass_c1_controllo_c1,BasicType:Boolean,privato,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,10,controllo input,mainclass_c1_controllo_c9,Enumerator:Enumerator_1,pubblico,si,,rossogialloxverdex,{}
classe,Stazione.LdS,1,MainClass_C1,49,timer,mainclass_c1_timer_t2,Timer:TimerState,protetto,si,,4152000,{}
classe,Stazione.LdS,1,MainClass_C1,50,timer,mainclass_c1_timer_t5,Timer:TimerState,protetto,si,,23000,{}
classe,Stazione.LdS,1,MainClass_C1,51,contatore,mainclass_c1_contatore_co3,Counter,privato,si,,0,
classe,Stazione.LdS,1,MainClass_C1,52,comando manuale pesante,eventMainclass_c1_command_comm10DaSenderac49796,,pubblico,si,,,{53}
classe,Stazione.LdS,1,MainClass_C1,53,risposta comando manuale,eventMainclass_c1_command_comm10DaSenderac49796_response,CommandReponse:Enum_response,privato,si,,,{52}
