Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p1,Enumerator:Enumerator_2,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,Enumerator:Enumerator_3,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,10,variabile,mainclass_c1_previousva_pv1,Enumerator:Enumerator_3,pubblico,si,,,{11}
classe,Stazione.LdS,1,MainClass_C1,12,variabile,mainclass_c1_previousva_pv2,BasicType:Integer,protetto,si,,,{13}
classe,Stazione.LdS,1,MainClass_C1,14,variabile,mainclass_c1_previousva_pv3,BasicType:Boolean,pubblico,si,,,{15}
classe,Stazione.LdS,1,MainClass_C1,16,variabile,mainclass_c1_previousva_pv4,BasicType:Integer,privato,si,,,{17}
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_restoreva_rv1,BasicType:Integer,protetto,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_restoreva_rv2,BasicType:Boolean,privato,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_restoreva_rv3,Enumerator:Enumerator_4,privato,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_variabile_v1,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,25,variabile,mainclass_c1_variabile_v10,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_variabile_v3,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,27,variabile,mainclass_c1_variabile_v4,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_variabile_v7,Enumerator:Enumerator_4,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,11,variabile precedente,mainclass_c1_previousva_pv1_prev,Enumerator:Enumerator_3,protetto,si,,,{10}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousva_pv2_prev,BasicType:Integer,protetto,si,,,{12}
classe,Stazione.LdS,1,MainClass_C1,15,variabile precedente,mainclass_c1_previousva_pv3_prev,BasicType:Boolean,protetto,si,,,{14}
classe,Stazione.LdS,1,MainClass_C1,17,variabile precedente,mainclass_c1_previousva_pv4_prev,BasicType:Integer,privato,si,,,{16}
