Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{38}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p2,Enumerator:Enumerator_1,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p4,Enumerator:Enumerator_2,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,Enumerator:Enumerator_2,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,protetto,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_previousva_pv2,Enumerator:Enumerator_1,pubblico,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_previousva_pv3,BasicType:Integer,pubblico,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_previousva_pv4,Enumerator:Enumerator_2,protetto,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_restoreva_rv1,BasicType:Boolean,privato,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,30,variabile,mainclass_c1_restoreva_rv2,BasicType:Boolean,protetto,si,,,{31}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_restoreva_rv3,BasicType:Boolean,pubblico,si,,,{33}
classe,Stazione.LdS,1,MainClass_C1,34,variabile,mainclass_c1_restoreva_rv4,Enumerator:Enumerator_3,privato,si,,,{35}
classe,Stazione.LdS,1,MainClass_C1,36,variabile,mainclass_c1_variabile_v10,BasicType:Boolean,privato,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,37,variabile,mainclass_c1_variabile_v9,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,21,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,23,variabile precedente,mainclass_c1_previousva_pv2_prev,Enumerator:Enumerator_1,protetto,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,25,variabile precedente,mainclass_c1_previousva_pv3_prev,BasicType:Integer,protetto,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,27,variabile precedente,mainclass_c1_previousva_pv4_prev,Enumerator:Enumerator_2,protetto,si,,,{26}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousco_c1_prev,Enumerator:Enumerator_3,privato,si,,,{12}
classe,Stazione.LdS,1,MainClass_C1,15,variabile precedente,mainclass_c1_previousco_c2_prev,BasicType:Boolean,privato,si,,,{14}
classe,Stazione.LdS,1,MainClass_C1,17,variabile precedente,mainclass_c1_previousco_c4_prev,BasicType:Boolean,protetto,si,,,{16}
classe,Stazione.LdS,1,MainClass_C1,19,variabile precedente,mainclass_c1_previousco_c7_prev,Enumerator:Enumerator_4,protetto,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,29,variabile ripristino,mainclass_c1_restoreva_rv1_restore,BasicType:Boolean,privato,si,,,{28}
classe,Stazione.LdS,1,MainClass_C1,31,variabile ripristino,mainclass_c1_restoreva_rv2_restore,BasicType:Boolean,protetto,si,,,{30}
classe,Stazione.LdS,1,MainClass_C1,33,variabile ripristino,mainclass_c1_restoreva_rv3_restore,BasicType:Boolean,protetto,si,,,{32}
classe,Stazione.LdS,1,MainClass_C1,35,variabile ripristino,mainclass_c1_restoreva_rv4_restore,Enumerator:Enumerator_3,privato,si,,,{34}
classe,Stazione.LdS,1,MainClass_C1,38,variabile ripristino,stato_restore,Enumerator:Stateenumerator,protetto,si,,,{1}
classe,Stazione.LdS,1,MainClass_C1,3,comando output,mainclass_c1_comando_c10,BasicType:Boolean,privato,si,,false,
classe,Stazione.LdS,1,MainClass_C1,4,comando output,mainclass_c1_comando_c3,BasicType:Boolean,privato,si,,true,
classe,Stazione.LdS,1,MainClass_C1,5,comando output,mainclass_c1_comando_c5,Enumerator:Enumerator_4,privato,si,,rossogiallox,
classe,Stazione.LdS,1,MainClass_C1,6,comando output,mainclass_c1_comando_c8,Enumerator:Enumerator_2,privato,si,,rossogialloxverdex,
classe,Stazione.LdS,1,MainClass_C1,7,comando output,mainclass_c1_comando_c9,BasicType:Boolean,privato,si,,false,
classe,Stazione.LdS,1,MainClass_C1,2,controllo input,consdef,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,8,controllo input,mainclass_c1_controllo_c10,Enumerator:Enumerator_1,pubblico,si,,rossogiallogiallo,{}
classe,Stazione.LdS,1,MainClass_C1,9,controllo input,mainclass_c1_controllo_c3,BasicType:Boolean,pubblico,si,,false,{}
classe,Stazione.LdS,1,MainClass_C1,10,controllo input,mainclass_c1_controllo_c6,BasicType:Boolean,pubblico,si,,true,{}
classe,Stazione.LdS,1,MainClass_C1,11,controllo input,mainclass_c1_controllo_c8,BasicType:Boolean,pubblico,si,,true,{}
