Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{34}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p1,Enumerator:Enumerator_1,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p2,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p9,BasicType:Boolean,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,18,variabile,mainclass_c1_previousva_pv1,BasicType:Integer,pubblico,si,,,{19}
classe,Stazione.LdS,1,MainClass_C1,20,variabile,mainclass_c1_previousva_pv2,Enumerator:Enumerator_1,privato,si,,,{21}
classe,Stazione.LdS,1,MainClass_C1,22,variabile,mainclass_c1_previousva_pv3,BasicType:Boolean,privato,si,,,{23}
classe,Stazione.LdS,1,MainClass_C1,24,variabile,mainclass_c1_previousva_pv4,BasicType:Boolean,privato,si,,,{25}
classe,Stazione.LdS,1,MainClass_C1,26,variabile,mainclass_c1_restoreva_rv1,BasicType:Boolean,pubblico,si,,,{27}
classe,Stazione.LdS,1,MainClass_C1,28,variabile,mainclass_c1_restoreva_rv2,BasicType:Boolean,protetto,si,,,{29}
classe,Stazione.LdS,1,MainClass_C1,30,variabile,mainclass_c1_restoreva_rv3,BasicType:Integer,pubblico,si,,,{31}
classe,Stazione.LdS,1,MainClass_C1,32,variabile,mainclass_c1_variabile_v6,BasicType:Integer,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,33,variabile,mainclass_c1_variabile_v8,BasicType:Boolean,pubblico,si,,,{}
classe,Stazione.LdS,1,MainClass_C1,19,variabile precedente,mainclass_c1_previousva_pv1_prev,BasicType:Integer,protetto,si,,,{18}
classe,Stazione.LdS,1,MainClass_C1,21,variabile precedente,mainclass_c1_previousva_pv2_prev,Enumerator:Enumerator_1,privato,si,,,{20}
classe,Stazione.LdS,1,MainClass_C1,23,variabile precedente,mainclass_c1_previousva_pv3_prev,BasicType:Boolean,privato,si,,,{22}
classe,Stazione.LdS,1,MainClass_C1,25,variabile precedente,mainclass_c1_previousva_pv4_prev,BasicType:Boolean,privato,si,,,{24}
classe,Stazione.LdS,1,MainClass_C1,9,variabile precedente,mainclass_c1_previousco_c2_prev,Enumerator:Enumerator_4,protetto,si,,,{8}
classe,Stazione.LdS,1,MainClass_C1,11,variabile precedente,mainclass_c1_previousco_c3_prev,BasicType:Boolean,privato,si,,,{10}
classe,Stazione.LdS,1,MainClass_C1,13,variabile precedente,mainclass_c1_previousco_c4_prev,BasicType:Boolean,protetto,si,,,{12}
