Tipo elemento,Logica,ID Classe,Classe,ID attributo,Tipologia,Nome attributo,Tipo attributo,Accessibilita,Visibilita,Argomenti,Valore,Riferimenti
classe,Stazione.LdS,1,MainClass_C1,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{39}
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p1,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p10,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p3,BasicType:Boolean,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p6,Enumerator:Enumerator_2,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,,parametro locale,mainclass_c1_parametro_p8,Enumerator:Enumerator_4,privato,no,,,
classe,Stazione.LdS,1,MainClass_C1,52,comando manuale pesante,eventMainclass_c1_command_comm2DaSender127c0aca,,pubblico,si,,,{53}
classe,Stazione.LdS,1,MainClass_C1,54,comando manuale pesante,eventMainclass_c1_command_comm5DaSender83c691f2,,pubblico,si,,,{55}
classe,Stazione.LdS,1,MainClass_C1,56,comando manuale leggero,eventMainclass_c1_command_comm6,,pubblico,si,,,{57}
classe,Stazione.LdS,1,MainClass_C1,53,risposta comando manuale,eventMainclass_c1_command_comm2DaSender127c0aca_response,CommandReponse:Enum_response,privato,si,,,{52}
classe,Stazione.LdS,1,MainClass_C1,55,risposta comando manuale,eventMainclass_c1_command_comm5DaSender83c691f2_response,CommandReponse:Enum_response,privato,si,,,{54}
classe,Stazione.LdS,1,MainClass_C1,57,risposta comando manuale,eventMainclass_c1_command_comm6_response,CommandReponse:Enum_response,privato,si,,,{56}
classe,Stazione.LdS,2,SubClass_C2,1,stato FSM,stato,Enumerator:Stateenumerator,protetto,si,,,{3}
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p2,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p4,BasicType:Integer,pubblico,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p5,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,,parametro locale,subclass_c2_parametro_p9,BasicType:Integer,privato,no,,,
classe,Stazione.LdS,2,SubClass_C2,38,comando manuale pesante,eventSubclass_c2_command_comm6DaSender17ae81e7,,pubblico,si,,,{39}
classe,Stazione.LdS,2,SubClass_C2,39,risposta comando manuale,eventSubclass_c2_command_comm6DaSender17ae81e7_response,CommandReponse:Enum_response,privato,si,,,{38}
